Site,No,Habitat,Elevation [m a.s.l.],Aspect,Latitude,Longitude,Mortality,MAAT [°C],Precip annual total [mm/a],Area,Fire [#]
1120,2,Open,1077,E,-32.22117391,19.08518687,0,14.1,406,Heuningvlei,4
1120,3,Open,1077,E,-32.22113313,19.0851968,0,14.1,406,Heuningvlei,4
1120,4,Open,1077,E,-32.2211358,19.0851472,0,14.1,406,Heuningvlei,4
1120,5,Open,1077,E,-32.22109619,19.08516415,0,14.1,406,Heuningvlei,4
1120,6,Open,1077,E,-32.22107978,19.08511258,0,14.1,406,Heuningvlei,4
1120,7,Open,1077,E,-32.22111966,19.08511218,0,14.1,406,Heuningvlei,4
1120,8,Open,1077,E,-32.2211417,19.08506762,0,14.1,406,Heuningvlei,4
1120,9,Open,1077,E,-32.22109036,19.08506758,0,14.1,406,Heuningvlei,4
1120,10,Open,1077,E,-32.22113874,19.08502518,0,14.1,406,Heuningvlei,4
1120,11,Open,1077,E,-32.22109567,19.08503544,0,14.1,406,Heuningvlei,4
1120,12,Open,1077,E,-32.22114011,19.08499781,0,14.1,406,Heuningvlei,4
1120,13,Open,1077,E,-32.22109589,19.08500801,0,14.1,406,Heuningvlei,4
1120,14,Open,1077,E,-32.22111905,19.08498391,0,14.1,406,Heuningvlei,4
1120,15,Open,1077,E,-32.22114324,19.08497607,0,14.1,406,Heuningvlei,4
1120,16,Open,1077,E,-32.22110562,19.08495507,0,14.1,406,Heuningvlei,4
1120,17,Open,1077,E,-32.22115035,19.08495571,0,14.1,406,Heuningvlei,4
1120,18,Open,1077,E,-32.22113473,19.08493589,0,14.1,406,Heuningvlei,4
1120,19,Open,1077,E,-32.22110133,19.08492959,0,14.1,406,Heuningvlei,4
1120,20,Open,1077,E,-32.22115104,19.08491861,0,14.1,406,Heuningvlei,4
1120,21,Open,1077,E,-32.22112343,19.08490325,0,14.1,406,Heuningvlei,4
1120,22,Open,1077,E,-32.22110369,19.08488576,0,14.1,406,Heuningvlei,4
1120,23,Open,1077,E,-32.22114913,19.08488734,0,14.1,406,Heuningvlei,4
1120,24,Open,1077,E,-32.22115873,19.08512113,0,14.1,406,Heuningvlei,4
1120,25,Open,1077,E,-32.2211562,19.08486702,0,14.1,406,Heuningvlei,4
1120,26,Open,1077,E,-32.22111771,19.08486475,0,14.1,406,Heuningvlei,4
1120,27,Open,1077,E,-32.22112853,19.08483945,0,14.1,406,Heuningvlei,4
1120,28,Open,1077,E,-32.22117223,19.08484451,0,14.1,406,Heuningvlei,4
1120,29,Open,1077,E,-32.22112706,19.08481367,0,14.1,406,Heuningvlei,4
1120,30,Open,1077,E,-32.22117261,19.08481571,0,14.1,406,Heuningvlei,4
1120,31,Open,1077,E,-32.22114347,19.08479464,0,14.1,406,Heuningvlei,4
1120,32,Open,1077,E,-32.22118098,19.08478925,0,14.1,406,Heuningvlei,4
1120,33,Open,1077,E,-32.22115384,19.08477295,0,14.1,406,Heuningvlei,4
1120,34,Open,1077,E,-32.22118308,19.08476504,0,14.1,406,Heuningvlei,4
1120,35,Open,1077,E,-32.22114715,19.0847501,0,14.1,406,Heuningvlei,4
1120,36,Open,1077,E,-32.22119163,19.08473812,0,14.1,406,Heuningvlei,4
1120,37,Open,1077,E,-32.22116736,19.08474282,0,14.1,406,Heuningvlei,4
1120,38,Open,1077,E,-32.22119016,19.08471015,0,14.1,406,Heuningvlei,4
1120,39,Open,1077,E,-32.22115415,19.08471669,0,14.1,406,Heuningvlei,4
1120,40,Open,1077,E,-32.22121979,19.08521314,1,14.1,406,Heuningvlei,4
1120,41,Open,1077,E,-32.22120585,19.08517001,1,14.1,406,Heuningvlei,4
1120,42,Open,1077,E,-32.22118763,19.08513444,1,14.1,406,Heuningvlei,4
1121,1,Open,1077,E,-32.22115625,19.08469389,0,14.1,406,Heuningvlei,4
1121,2,Open,1077,E,-32.22119755,19.08468721,0,14.1,406,Heuningvlei,4
1121,3,Open,1077,E,-32.22115174,19.08467366,0,14.1,406,Heuningvlei,4
1121,4,Open,1077,E,-32.22118706,19.08466612,0,14.1,406,Heuningvlei,4
1121,5,Open,1077,E,-32.22116732,19.0846549,0,14.1,406,Heuningvlei,4
1121,6,Open,1077,E,-32.22119192,19.08464284,0,14.1,406,Heuningvlei,4
1121,7,Open,1077,E,-32.22116009,19.08463372,0,14.1,406,Heuningvlei,4
1121,8,Open,1077,E,-32.22118817,19.08461127,0,14.1,406,Heuningvlei,4
1121,9,Open,1077,E,-32.22115815,19.08460149,0,14.1,406,Heuningvlei,4
1121,10,Open,1077,E,-32.22119204,19.08459273,0,14.1,406,Heuningvlei,4
1121,11,Open,1077,E,-32.22116461,19.08457752,0,14.1,406,Heuningvlei,4
1121,12,Open,1077,E,-32.22119591,19.08457419,0,14.1,406,Heuningvlei,4
1121,13,Open,1077,E,-32.22116405,19.08455262,0,14.1,406,Heuningvlei,4
1121,14,Open,1077,E,-32.22119721,19.08453983,0,14.1,406,Heuningvlei,4
1121,15,Open,1077,E,-32.22117082,19.08452716,0,14.1,406,Heuningvlei,4
1121,16,Open,1077,E,-32.22119651,19.08450822,0,14.1,406,Heuningvlei,4
1121,17,Open,1077,E,-32.22117153,19.08449633,0,14.1,406,Heuningvlei,4
1121,18,Open,1077,E,-32.22119349,19.08448091,0,14.1,406,Heuningvlei,4
1121,19,Open,1077,E,-32.22116867,19.08447581,0,14.1,406,Heuningvlei,4
1121,20,Open,1077,E,-32.22119662,19.08445904,0,14.1,406,Heuningvlei,4
1121,21,Open,1077,E,-32.22117014,19.0844552,0,14.1,406,Heuningvlei,4
1121,22,Open,1077,E,-32.22119472,19.08444047,0,14.1,406,Heuningvlei,4
1121,23,Open,1077,E,-32.22117648,19.08442488,0,14.1,406,Heuningvlei,4
1121,24,Open,1077,E,-32.2211983,19.08443023,0,14.1,406,Heuningvlei,4
1121,25,Open,1077,E,-32.22119275,19.08441547,0,14.1,406,Heuningvlei,4
1121,26,Open,1077,E,-32.22117014,19.08442124,0,14.1,406,Heuningvlei,4
1121,27,Open,1077,E,-32.22120038,19.0844065,0,14.1,406,Heuningvlei,4
1121,28,Open,1077,E,-32.22118149,19.08439418,0,14.1,406,Heuningvlei,4
1121,29,Open,1077,E,-32.22120118,19.08438891,0,14.1,406,Heuningvlei,4
1121,30,Open,1077,E,-32.22117546,19.0843891,0,14.1,406,Heuningvlei,4
1121,31,Open,1077,E,-32.22119389,19.08436895,0,14.1,406,Heuningvlei,4
1121,32,Open,1077,E,-32.22117951,19.08436305,0,14.1,406,Heuningvlei,4
1121,33,Open,1077,E,-32.22119834,19.08434773,0,14.1,406,Heuningvlei,4
1121,34,Open,1077,E,-32.22118247,19.08434072,0,14.1,406,Heuningvlei,4
1121,35,Open,1077,E,-32.22120239,19.08434223,0,14.1,406,Heuningvlei,4
1121,36,Open,1077,E,-32.22120477,19.08432691,0,14.1,406,Heuningvlei,4
1121,37,Open,1077,E,-32.22118104,19.08432276,0,14.1,406,Heuningvlei,4
1121,38,Open,1077,E,-32.22119905,19.08431229,0,14.1,406,Heuningvlei,4
1121,39,Open,1077,E,-32.22118724,19.0843095,0,14.1,406,Heuningvlei,4
1121,40,Open,1077,E,-32.22120608,19.08429747,0,14.1,406,Heuningvlei,4
1121,41,Open,1077,E,-32.22118889,19.08429497,0,14.1,406,Heuningvlei,4
1121,42,Open,1077,E,-32.22120374,19.08428249,0,14.1,406,Heuningvlei,4
1121,43,Open,1077,E,-32.22119024,19.08427501,0,14.1,406,Heuningvlei,4
1121,44,Open,1077,E,-32.22120545,19.08426714,0,14.1,406,Heuningvlei,4
1121,45,Open,1077,E,-32.22120863,19.08425967,0,14.1,406,Heuningvlei,4
1121,46,Open,1077,E,-32.22118976,19.0842611,0,14.1,406,Heuningvlei,4
1121,47,Open,1077,E,-32.22121011,19.08424665,0,14.1,406,Heuningvlei,4
1121,48,Open,1077,E,-32.22119184,19.08424898,0,14.1,406,Heuningvlei,4
1121,49,Open,1077,E,-32.22120788,19.08423876,0,14.1,406,Heuningvlei,4
1121,50,Open,1077,E,-32.22119657,19.08423709,0,14.1,406,Heuningvlei,4
1121,51,Open,1077,E,-32.22121515,19.08423007,0,14.1,406,Heuningvlei,4
1121,52,Open,1077,E,-32.22119922,19.08422656,1,14.1,406,Heuningvlei,4
1121,53,Open,1077,E,-32.22121471,19.08421465,1,14.1,406,Heuningvlei,4
1121,54,Open,1077,E,-32.22119996,19.08421438,1,14.1,406,Heuningvlei,4
1121,55,Open,1077,E,-32.22120842,19.08420732,1,14.1,406,Heuningvlei,4
1121,56,Open,1077,E,-32.22121975,19.0841981,1,14.1,406,Heuningvlei,4
1121,57,Open,1077,E,-32.22120345,19.08420087,1,14.1,406,Heuningvlei,4
1121,58,Open,1077,E,-32.22121993,19.08418357,1,14.1,406,Heuningvlei,4
1121,59,Open,1077,E,-32.22120232,19.08418633,1,14.1,406,Heuningvlei,4
1121,60,Open,1077,E,-32.22121511,19.08417413,1,14.1,406,Heuningvlei,4
1121,61,Open,1077,E,-32.22120861,19.08417074,1,14.1,406,Heuningvlei,4
1121,62,Open,1077,E,-32.22122191,19.08416155,1,14.1,406,Heuningvlei,4
1121,63,Open,1077,E,-32.22120929,19.0841594,1,14.1,406,Heuningvlei,4
1121,64,Open,1077,E,-32.22122684,19.08414657,1,14.1,406,Heuningvlei,4
1121,65,Open,1077,E,-32.22121109,19.08414057,1,14.1,406,Heuningvlei,4
1121,66,Open,1077,E,-32.22122517,19.08412905,1,14.1,406,Heuningvlei,4
1121,67,Open,1077,E,-32.22121755,19.08412197,1,14.1,406,Heuningvlei,4
1121,68,Open,1077,E,-32.2212291,19.08410802,1,14.1,406,Heuningvlei,4
1121,69,Open,1077,E,-32.22121995,19.08410399,1,14.1,406,Heuningvlei,4
1121,70,Open,1077,E,-32.22123787,19.08408489,1,14.1,406,Heuningvlei,4
1121,71,Open,1077,E,-32.22121451,19.08408363,1,14.1,406,Heuningvlei,4
1121,72,Open,1082,E,-32.2234826,19.08526865,0,13.7,417,Heuningvlei,4
1121,73,Open,1082,E,-32.22347008,19.08523829,0,13.7,417,Heuningvlei,4
1121,74,Open,1082,E,-32.22347175,19.08519183,0,13.7,417,Heuningvlei,4
1121,75,Open,1082,E,-32.22346748,19.08515795,0,13.7,417,Heuningvlei,4
1121,76,Open,1082,E,-32.22346619,19.08511794,0,13.7,417,Heuningvlei,4
1121,77,Open,1082,E,-32.22346561,19.08509441,0,13.7,417,Heuningvlei,4
1121,78,Open,1082,E,-32.2234602,19.08506575,0,13.7,417,Heuningvlei,4
1121,79,Open,1082,E,-32.22345993,19.0850281,0,13.7,417,Heuningvlei,4
1121,80,Open,1082,E,-32.22346262,19.08498439,0,13.7,417,Heuningvlei,4
1121,81,Open,1082,E,-32.22345139,19.08494872,0,13.7,417,Heuningvlei,4
1121,82,Open,1082,E,-32.22346474,19.08491754,0,13.7,417,Heuningvlei,4
1121,83,Open,1082,E,-32.22348473,19.08487086,0,13.7,417,Heuningvlei,4
1121,84,Open,1082,E,-32.22348342,19.08483158,0,13.7,417,Heuningvlei,4
1121,85,Open,1082,E,-32.22349205,19.08479611,0,13.7,417,Heuningvlei,4
1121,86,Open,1082,E,-32.22349198,19.08476413,0,13.7,417,Heuningvlei,4
1121,87,Open,1082,E,-32.22350097,19.08471921,0,13.7,417,Heuningvlei,4
1121,88,Open,1082,E,-32.22350761,19.08468429,0,13.7,417,Heuningvlei,4
1121,89,Open,1082,E,-32.22353176,19.08463221,0,13.7,417,Heuningvlei,4
1121,90,Open,1082,E,-32.22354469,19.08459655,0,13.7,417,Heuningvlei,4
1121,91,Open,1082,E,-32.22355081,19.0845702,0,13.7,417,Heuningvlei,4
1121,92,Open,1082,E,-32.22356274,19.08453171,0,13.7,417,Heuningvlei,4
1121,93,Open,1082,E,-32.22357815,19.08449099,0,13.7,417,Heuningvlei,4
1121,94,Open,1082,E,-32.22359553,19.0844353,1,13.7,417,Heuningvlei,4
1121,95,Open,1082,E,-32.2236106,19.08438956,1,13.7,417,Heuningvlei,4
1121,96,Open,1082,E,-32.22361342,19.08434534,1,13.7,417,Heuningvlei,4
1121,97,Open,1082,E,-32.22362988,19.08429351,1,13.7,417,Heuningvlei,4
1121,98,Open,1082,E,-32.22363991,19.08425022,1,13.7,417,Heuningvlei,4
1121,99,Open,1082,E,-32.22364742,19.08421145,1,13.7,417,Heuningvlei,4
1121,100,Open,1082,E,-32.22365756,19.08418044,1,13.7,417,Heuningvlei,4
1121,101,Open,1082,E,-32.22367152,19.08414557,1,13.7,417,Heuningvlei,4
1121,102,Open,1082,E,-32.2236768,19.08411008,1,13.7,417,Heuningvlei,4
1121,103,Open,1082,E,-32.22368136,19.08407769,1,13.7,417,Heuningvlei,4
1121,104,Open,1082,E,-32.22368974,19.0840415,1,13.7,417,Heuningvlei,4
1121,105,Open,1082,E,-32.22369955,19.08399915,1,13.7,417,Heuningvlei,4
1121,106,Open,1082,E,-32.22370514,19.08396242,1,13.7,417,Heuningvlei,4
1121,107,Open,1082,E,-32.22371203,19.08393274,1,13.7,417,Heuningvlei,4
1121,108,Open,1082,E,-32.22373236,19.08388317,1,13.7,417,Heuningvlei,4
1121,109,Open,1082,E,-32.22391709,19.08386152,1,13.7,417,Heuningvlei,4
1121,110,Open,1082,E,-32.22390207,19.08394148,1,13.7,417,Heuningvlei,4
1121,111,Open,1082,E,-32.22390581,19.08402277,1,13.7,417,Heuningvlei,4
1121,112,Open,1082,E,-32.22388952,19.08412088,1,13.7,417,Heuningvlei,4
1121,113,Open,1082,E,-32.22387977,19.08419345,1,13.7,417,Heuningvlei,4
1121,114,Open,1082,E,-32.22385953,19.0842941,1,13.7,417,Heuningvlei,4
1121,115,Open,1082,E,-32.22384618,19.08436595,1,13.7,417,Heuningvlei,4
1121,116,Open,1082,E,-32.22382478,19.08447138,1,13.7,417,Heuningvlei,4
1121,117,Open,1082,E,-32.22382952,19.08456336,1,13.7,417,Heuningvlei,4
1121,118,Open,1082,E,-32.22381002,19.08466099,1,13.7,417,Heuningvlei,4
1121,119,Open,1082,E,-32.22381065,19.08473841,1,13.7,417,Heuningvlei,4
1121,120,Open,1082,E,-32.22376899,19.08480737,1,13.7,417,Heuningvlei,4
1121,121,Open,1082,E,-32.22377299,19.08487521,1,13.7,417,Heuningvlei,4
1121,122,Open,1082,E,-32.22376708,19.08495334,1,13.7,417,Heuningvlei,4
1121,123,Open,1082,E,-32.2237659,19.08501995,1,13.7,417,Heuningvlei,4
1121,124,Open,1082,E,-32.22374987,19.08507049,1,13.7,417,Heuningvlei,4
1121,125,Open,1082,E,-32.22368398,19.08513312,1,13.7,417,Heuningvlei,4
1121,126,Open,1082,E,-32.22374137,19.08515976,1,13.7,417,Heuningvlei,4
1121,127,Open,1082,E,-32.22373645,19.08520327,1,13.7,417,Heuningvlei,4
1121,128,Open,1082,E,-32.22370861,19.08525712,1,13.7,417,Heuningvlei,4
1121,129,Open,1082,E,-32.22372722,19.08531862,1,13.7,417,Heuningvlei,4
1121,130,Open,1082,E,-32.22371957,19.08541898,1,13.7,417,Heuningvlei,4
1121,131,Open,1082,E,-32.22395502,19.08551991,1,13.7,417,Heuningvlei,4
1121,132,Open,1082,E,-32.22394466,19.08544238,1,13.7,417,Heuningvlei,4
1121,133,Open,1082,E,-32.22397522,19.08538664,1,13.7,417,Heuningvlei,4
1121,134,Open,1082,E,-32.22396654,19.08533567,1,13.7,417,Heuningvlei,4
1121,135,Open,1082,E,-32.22397505,19.08529196,1,13.7,417,Heuningvlei,4
1121,136,Open,1082,E,-32.22396954,19.08523499,1,13.7,417,Heuningvlei,4
1121,137,Open,1082,E,-32.22396835,19.08518885,1,13.7,417,Heuningvlei,4
1121,138,Open,1082,E,-32.22397546,19.08515037,1,13.7,417,Heuningvlei,4
1121,139,Open,1082,E,-32.22397057,19.08510568,1,13.7,417,Heuningvlei,4
1121,140,Open,1082,E,-32.22398399,19.08506501,1,13.7,417,Heuningvlei,4
1121,141,Open,1082,E,-32.22398855,19.08499674,1,13.7,417,Heuningvlei,4
1121,142,Open,1082,E,-32.22398948,19.0849522,1,13.7,417,Heuningvlei,4
1121,143,Open,1082,E,-32.22399306,19.08488856,1,13.7,417,Heuningvlei,4
1121,144,Open,1082,E,-32.2240089,19.08483172,1,13.7,417,Heuningvlei,4
1121,145,Open,1082,E,-32.22401396,19.08478598,1,13.7,417,Heuningvlei,4
1121,146,Open,1082,E,-32.22401704,19.08474868,1,13.7,417,Heuningvlei,4
1121,147,Open,1082,E,-32.22400834,19.08469254,1,13.7,417,Heuningvlei,4
1121,148,Open,1082,E,-32.22401034,19.08462,1,13.7,417,Heuningvlei,4
1121,149,Open,1082,E,-32.22401513,19.08455206,1,13.7,417,Heuningvlei,4
1121,150,Open,1082,E,-32.22401248,19.08450998,1,13.7,417,Heuningvlei,4
1121,151,Open,1082,E,-32.22401609,19.08446416,1,13.7,417,Heuningvlei,4
1121,152,Open,1082,E,-32.22401666,19.08441365,1,13.7,417,Heuningvlei,4
1121,153,Open,1082,E,-32.22401425,19.08436402,1,13.7,417,Heuningvlei,4
1121,154,Open,1082,E,-32.22402637,19.08432464,1,13.7,417,Heuningvlei,4
1121,155,Open,1082,E,-32.22401948,19.08427056,1,13.7,417,Heuningvlei,4
1121,156,Open,1082,E,-32.22403061,19.0842295,1,13.7,417,Heuningvlei,4
1121,157,Open,1082,E,-32.22403461,19.08419195,1,13.7,417,Heuningvlei,4
1121,158,Open,1082,E,-32.22403894,19.084153,1,13.7,417,Heuningvlei,4
1121,159,Open,1082,E,-32.22404643,19.08410953,1,13.7,417,Heuningvlei,4
1121,160,Open,1082,E,-32.2240445,19.0840648,1,13.7,417,Heuningvlei,4
1121,161,Open,1082,E,-32.22404172,19.08402976,1,13.7,417,Heuningvlei,4
1121,162,Open,1082,E,-32.22404566,19.08398411,1,13.7,417,Heuningvlei,4
1121,163,Open,1082,E,-32.22404701,19.08393787,1,13.7,417,Heuningvlei,4
1121,164,Open,1082,E,-32.22405461,19.08387748,1,13.7,417,Heuningvlei,4
1121,165,Open,1082,E,-32.2240636,19.08381134,1,13.7,417,Heuningvlei,4
1121,166,Open,1082,E,-32.22430483,19.08376885,1,13.7,417,Heuningvlei,4
1121,167,Open,1082,E,-32.22430269,19.08383554,1,13.7,417,Heuningvlei,4
1121,168,Open,1082,E,-32.22430549,19.08391584,1,13.7,417,Heuningvlei,4
1121,169,Open,1082,E,-32.22429001,19.08399724,1,13.7,417,Heuningvlei,4
1121,170,Open,1082,E,-32.22429478,19.08406685,1,13.7,417,Heuningvlei,4
1121,171,Open,1082,E,-32.22428168,19.08413785,1,13.7,417,Heuningvlei,4
1121,172,Open,1082,E,-32.22428066,19.0842157,1,13.7,417,Heuningvlei,4
1121,173,Open,1082,E,-32.22427513,19.08428975,1,13.7,417,Heuningvlei,4
1121,174,Open,1082,E,-32.22426694,19.08435122,1,13.7,417,Heuningvlei,4
1121,175,Open,1082,E,-32.22426454,19.08442406,1,13.7,417,Heuningvlei,4
1121,176,Open,1082,E,-32.22425888,19.08449941,1,13.7,417,Heuningvlei,4
1121,177,Open,1082,E,-32.2242396,19.08458609,1,13.7,417,Heuningvlei,4
1121,178,Open,1082,E,-32.22423269,19.08466056,1,13.7,417,Heuningvlei,4
1121,179,Open,1082,E,-32.22422089,19.08475753,1,13.7,417,Heuningvlei,4
1121,180,Open,1082,E,-32.22421273,19.08484334,1,13.7,417,Heuningvlei,4
1121,181,Open,1082,E,-32.22421046,19.08494072,1,13.7,417,Heuningvlei,4
1121,182,Open,1082,E,-32.22420812,19.08502659,1,13.7,417,Heuningvlei,4
1121,183,Open,1082,E,-32.2241919,19.08511173,1,13.7,417,Heuningvlei,4
1121,184,Open,1082,E,-32.22416704,19.08518488,1,13.7,417,Heuningvlei,4
1121,185,Open,1082,E,-32.22416055,19.08526456,1,13.7,417,Heuningvlei,4
1121,186,Open,1082,E,-32.22414678,19.08535165,1,13.7,417,Heuningvlei,4
1121,187,Open,1082,E,-32.2241329,19.08543807,1,13.7,417,Heuningvlei,4
1121,188,Open,1082,E,-32.2241296,19.08551596,1,13.7,417,Heuningvlei,4
1121,189,Open,1082,E,-32.22412032,19.08562099,1,13.7,417,Heuningvlei,4
1121,190,Open,1082,E,-32.224532,19.08575591,1,13.7,417,Heuningvlei,4
1121,191,Open,1082,E,-32.22453162,19.08562964,1,13.7,417,Heuningvlei,4
1121,192,Open,1082,E,-32.22456922,19.08551125,1,13.7,417,Heuningvlei,4
1121,193,Open,1082,E,-32.22456785,19.08537747,1,13.7,417,Heuningvlei,4
1121,194,Open,1082,E,-32.22465091,19.08525794,1,13.7,417,Heuningvlei,4
1121,195,Open,1082,E,-32.22464294,19.08514036,1,13.7,417,Heuningvlei,4
1121,196,Open,1082,E,-32.22469186,19.08498264,1,13.7,417,Heuningvlei,4
1123,2,Open,1119,E,-32.22183293,19.07734137,1,13.7,418,Heuningvlei,4
1123,3,Open,1119,E,-32.22181614,19.07743877,1,13.7,418,Heuningvlei,4
1123,4,Open,1119,E,-32.22185895,19.07751361,1,13.7,418,Heuningvlei,4
1123,5,Open,1119,E,-32.22188654,19.07759232,1,13.7,418,Heuningvlei,4
1123,6,Open,1119,E,-32.22192965,19.07765724,1,13.7,418,Heuningvlei,4
1123,7,Open,1119,E,-32.22198691,19.07774149,1,13.7,418,Heuningvlei,4
1123,8,Open,1119,E,-32.22203143,19.0778304,1,13.7,418,Heuningvlei,4
1123,9,Open,1119,E,-32.22209656,19.07788707,1,13.7,418,Heuningvlei,4
1123,10,Open,1119,E,-32.22214251,19.0778451,1,13.7,418,Heuningvlei,4
1123,11,Open,1119,E,-32.22208282,19.07777045,1,13.7,418,Heuningvlei,4
1123,12,Open,1119,E,-32.22203333,19.07767944,1,13.7,418,Heuningvlei,4
1123,13,Open,1119,E,-32.22197293,19.07758736,1,13.7,418,Heuningvlei,4
1123,14,Open,1119,E,-32.22192415,19.07751355,1,13.7,418,Heuningvlei,4
1123,15,Open,1119,E,-32.22187865,19.07744782,1,13.7,418,Heuningvlei,4
1123,16,Open,1119,E,-32.22186667,19.07735582,1,13.7,418,Heuningvlei,4
1123,17,Open,1119,E,-32.22191365,19.07736864,1,13.7,418,Heuningvlei,4
1123,18,Open,1119,E,-32.22193213,19.07742973,1,13.7,418,Heuningvlei,4
1123,19,Open,1119,E,-32.22196411,19.07749313,1,13.7,418,Heuningvlei,4
1123,20,Open,1119,E,-32.22197362,19.07753727,1,13.7,418,Heuningvlei,4
1123,21,Open,1119,E,-32.22200535,19.07759387,1,13.7,418,Heuningvlei,4
1123,22,Open,1119,E,-32.22201377,19.07763556,1,13.7,418,Heuningvlei,4
1123,23,Open,1119,E,-32.22208239,19.07772337,1,13.7,418,Heuningvlei,4
1123,24,Open,1119,E,-32.22210249,19.07775485,1,13.7,418,Heuningvlei,4
1123,25,Open,1119,E,-32.22211762,19.07778155,1,13.7,418,Heuningvlei,4
1123,26,Open,1119,E,-32.22215111,19.07780329,1,13.7,418,Heuningvlei,4
1123,27,Open,1119,E,-32.22215759,19.07776806,1,13.7,418,Heuningvlei,4
1123,28,Open,1119,E,-32.22212037,19.07774463,1,13.7,418,Heuningvlei,4
1123,29,Open,1119,E,-32.22209127,19.07769408,1,13.7,418,Heuningvlei,4
1123,30,Open,1119,E,-32.22205796,19.07763668,1,13.7,418,Heuningvlei,4
1123,31,Open,1119,E,-32.22208281,19.07762451,1,13.7,418,Heuningvlei,4
1123,32,Open,1119,E,-32.22204782,19.07758673,1,13.7,418,Heuningvlei,4
1123,33,Open,1119,E,-32.22201163,19.07754591,1,13.7,418,Heuningvlei,4
1123,34,Open,1119,E,-32.22199743,19.07750947,1,13.7,418,Heuningvlei,4
1123,35,Open,1119,E,-32.22198304,19.07748056,1,13.7,418,Heuningvlei,4
1123,36,Open,1119,E,-32.22196345,19.07743431,1,13.7,418,Heuningvlei,4
1123,37,Open,1119,E,-32.22195227,19.07738169,1,13.7,418,Heuningvlei,4
1123,38,Open,1119,E,-32.22214565,19.07770967,1,13.7,418,Heuningvlei,4
1123,39,Open,1119,E,-32.22212017,19.07764051,1,13.7,418,Heuningvlei,4
1123,40,Open,1119,E,-32.22208501,19.07758994,1,13.7,418,Heuningvlei,4
1123,41,Open,1119,E,-32.22205268,19.07753879,1,13.7,418,Heuningvlei,4
1123,42,Open,1119,E,-32.2220333,19.07748468,1,13.7,418,Heuningvlei,4
1123,43,Open,1119,E,-32.22200738,19.07743637,1,13.7,418,Heuningvlei,4
1123,44,Open,1119,E,-32.22198773,19.07736802,1,13.7,418,Heuningvlei,4
1123,45,Open,1119,E,-32.22202139,19.07739114,1,13.7,418,Heuningvlei,4
1123,46,Open,1119,E,-32.22183568,19.07748285,1,13.7,418,Heuningvlei,4
1123,47,Open,1119,E,-32.22192729,19.07758558,1,13.7,418,Heuningvlei,4
1123,48,Open,1119,E,-32.22209631,19.07741223,1,13.7,418,Heuningvlei,4
1123,49,Open,1119,E,-32.22208839,19.07747707,1,13.7,418,Heuningvlei,4
1123,50,Open,1119,E,-32.22213752,19.07750398,1,13.7,418,Heuningvlei,4
1123,51,Open,1119,E,-32.22214388,19.07756947,1,13.7,418,Heuningvlei,4
1123,52,Open,1119,E,-32.22216449,19.07763553,1,13.7,418,Heuningvlei,4
1123,53,Open,1119,E,-32.22219382,19.07762524,1,13.7,418,Heuningvlei,4
1123,54,Open,1119,E,-32.22220392,19.07768682,1,13.7,418,Heuningvlei,4
1123,55,Open,1119,E,-32.22220445,19.07776458,1,13.7,418,Heuningvlei,4
1123,56,Open,1119,E,-32.22225736,19.0777833,1,13.7,418,Heuningvlei,4
1123,57,Open,1119,E,-32.22227246,19.07771507,1,13.7,418,Heuningvlei,4
1123,58,Open,1119,E,-32.22224215,19.07762846,1,13.7,418,Heuningvlei,4
1123,59,Open,1119,E,-32.22221282,19.0775621,1,13.7,418,Heuningvlei,4
1123,60,Open,1119,E,-32.22218226,19.07746649,1,13.7,418,Heuningvlei,4
1123,61,Open,1119,E,-32.22214072,19.07739181,1,13.7,418,Heuningvlei,4
1123,62,Open,1119,E,-32.22221758,19.077428,1,13.7,418,Heuningvlei,4
1123,63,Open,1119,E,-32.22224999,19.07750693,1,13.7,418,Heuningvlei,4
1123,64,Open,1119,E,-32.22226239,19.07758294,1,13.7,418,Heuningvlei,4
1123,65,Open,1119,E,-32.22229355,19.0776498,1,13.7,418,Heuningvlei,4
1123,66,Open,1119,E,-32.2223097,19.07772191,1,13.7,418,Heuningvlei,4
1125,1,Open,1082,E,-32.21987053,19.0829726,1,14.1,406,Heuningvlei,5
1125,2,Open,1082,E,-32.21979637,19.08293133,1,14.1,406,Heuningvlei,5
1125,3,Open,1082,E,-32.2198343,19.08294604,1,14.1,406,Heuningvlei,5
1125,4,Open,1082,E,-32.2197727,19.08291897,1,14.1,406,Heuningvlei,5
1125,5,Open,1082,E,-32.21974855,19.08290741,1,14.1,406,Heuningvlei,5
1125,6,Open,1082,E,-32.2197279,19.08290534,1,14.1,406,Heuningvlei,5
1125,7,Open,1082,E,-32.21970664,19.08289819,1,14.1,406,Heuningvlei,5
1125,8,Open,1082,E,-32.21971309,19.0829443,1,14.1,406,Heuningvlei,5
1125,9,Open,1082,E,-32.21973994,19.08294493,1,14.1,406,Heuningvlei,5
1125,10,Open,1082,E,-32.21977608,19.08295779,1,14.1,406,Heuningvlei,5
1125,11,Open,1082,E,-32.21980842,19.08296104,1,14.1,406,Heuningvlei,5
1125,12,Open,1082,E,-32.21981873,19.08298453,1,14.1,406,Heuningvlei,5
1125,13,Open,1082,E,-32.21985594,19.08299251,1,14.1,406,Heuningvlei,5
1125,14,Open,1082,E,-32.21988577,19.08300047,1,14.1,406,Heuningvlei,5
